Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,MagX,MagY,MagZ
461772260.537119,0.011017,-0.227997,-0.954285,-0.019306,0.213137,0.096016,0.018578,-0.004827,0.020037,0.351368,-0.091251,-0.038129,344.908813,346.003357,10.000000,4.093754,10.171051,-44.126545
461772260.570683,0.014694,-0.234268,-0.957245,-0.020974,0.221812,0.096302,0.031475,-0.007999,0.021001,0.183259,-0.066655,0.031082,344.830170,345.924713,10.000000,4.059297,9.518631,-44.226040
461772260.603810,0.030746,-0.220627,-0.904587,-0.021480,0.229225,0.099060,0.038449,-0.017925,0.037812,0.261053,-0.002197,0.178628,343.483734,344.578278,10.000000,4.713944,9.346939,-44.391869
461772260.637133,0.024597,-0.206238,-0.839218,-0.020020,0.241839,0.109778,0.050182,0.018862,0.066118,0.468732,0.238095,0.423128,341.805084,342.899628,10.000000,5.230775,8.488480,-44.557697
461772260.670439,0.054550,-0.221634,-0.880295,-0.009421,0.260124,0.122407,0.033701,0.050963,0.127097,0.688428,0.469463,0.272436,338.555817,339.650360,10.000000,6.677894,7.458344,-44.756699
461772260.703924,0.171234,-0.212433,-0.826675,0.005370,0.286496,0.130551,0.105292,0.049042,0.111112,0.910240,0.553176,0.279397,337.023163,338.117706,10.000000,7.332545,6.462540,-44.524536
461772260.737074,0.373474,-0.288162,-0.713348,0.043326,0.353077,0.155729,0.221200,0.082603,0.140512,1.605307,1.430804,0.657834,332.096619,333.191162,10.000000,9.503224,3.406464,-44.226040
461772260.770484,0.346161,0.012054,-0.688171,0.080651,0.410043,0.174307,0.329085,0.217222,0.266402,2.093201,1.188791,0.567593,323.408630,324.503174,10.000000,11.777272,-0.851456,-43.496384
461772260.803736,0.329407,-0.180695,-0.634033,0.140751,0.497394,0.117677,0.108402,0.683268,0.016470,3.183357,0.739936,-2.734424,318.864471,319.959015,10.000000,13.396668,-3.907532,-42.866230
461772260.837109,-0.165604,-0.602859,-0.345383,0.220410,0.587714,-0.000117,0.483200,0.096910,0.922276,3.383383,1.238449,-1.849681,310.115631,311.210175,10.000000,17.462383,-9.813690,-41.738583
461772260.870482,0.363983,-0.262695,-0.364655,0.364392,0.627019,-0.060144,-0.439363,0.206164,0.663624,-0.232771,3.283947,-1.757396,302.561554,303.656097,10.000000,23.078583,-14.105949,-40.047115
461772260.903921,0.419708,-0.243683,-0.788177,0.471078,0.568601,-0.123379,0.075037,0.245989,-0.003202,-0.887799,2.109431,-2.308253,306.481781,307.576324,10.000000,25.800545,-14.346313,-39.151630
461772260.937171,0.563293,-0.280655,-0.726303,0.549135,0.493106,-0.188852,0.010599,0.220938,-0.006927,-1.226802,0.807419,-2.796862,313.050293,314.144836,10.000000,31.106651,-11.118546,-37.161663
461772260.970506,0.703094,-0.380295,-0.768417,0.650728,0.428594,-0.262132,0.129552,0.161702,-0.022568,0.129677,3.198510,-2.717598,313.920532,315.015076,10.000000,35.895927,-6.414238,-33.811886
461772261.003798,0.558701,-0.293076,-0.577042,0.815270,0.400457,-0.355058,0.130033,0.049354,0.009521,1.533332,4.272041,-2.508942,311.269073,312.363617,10.000000,38.686806,-4.388298,-31.656090
461772261.036473,0.910599,-0.399734,-0.610992,0.980592,0.353815,-0.456422,-0.065054,0.100386,-0.059759,1.247777,3.293902,-3.199234,310.750519,311.845062,10.000000,44.475277,-1.091850,-25.885193
461772261.071017,0.937576,-0.348465,-0.576447,1.107230,0.232512,-0.572833,0.132002,-0.199097,-0.148677,0.046185,0.783008,-3.289541,320.100830,321.195374,10.000000,48.644352,3.269089,-21.474106
461772261.103743,0.918335,-0.250565,-0.561813,1.107921,0.125565,-0.607044,0.001905,-0.153955,-0.127122,-0.846045,-0.789567,-3.442954,326.465363,327.559906,10.000000,49.471279,6.428177,-20.213793
461772261.137162,1.095200,-0.314133,-0.685455,1.085096,0.021235,-0.635051,0.206687,-0.271262,-0.116789,-0.389384,-0.502974,-3.171473,338.372742,339.467285,10.000000,48.299809,13.501831,-19.616802
461772261.170414,1.016495,-0.132156,-0.657898,1.077277,-0.056429,-0.686591,0.142428,-0.319994,-0.078204,0.551655,-0.018156,-2.606677,345.414215,346.508759,10.000000,45.887943,20.506790,-19.882128
461772261.203910,0.987610,-0.033417,-0.584488,1.073674,-0.114378,-0.731839,0.133147,-0.194497,-0.116306,0.223498,-0.289988,-2.092844,348.765503,349.860046,10.000000,44.130730,23.425507,-20.246956
461772261.237155,1.107544,-0.078979,-0.698990,1.043602,-0.174565,-0.761301,0.184419,-0.179356,-0.031208,-0.334726,-0.953571,-2.041697,353.384064,354.478607,10.000000,41.581043,27.614761,-20.644951
461772261.270468,0.954422,-0.048386,-0.680756,1.024823,-0.223041,-0.798932,0.170484,-0.308690,-0.329519,0.910620,0.124498,-1.807455,359.753754,0.848305,10.000000,38.273338,30.705185,-21.573601
461772261.303842,1.005188,-0.149918,-0.615952,1.020814,-0.242662,-0.875644,0.132405,-0.334221,-0.141811,1.883997,0.657456,-1.613781,3.649526,4.744077,10.000000,36.206028,32.284729,-22.701248
461772261.337155,0.942749,-0.235153,-0.483826,1.019486,-0.249979,-0.944619,0.213411,-0.510613,-0.037475,1.419637,0.172268,-0.954899,6.244253,7.338804,10.000000,35.241280,32.422073,-23.364569
461772261.370453,0.829666,0.028717,-0.580322,1.012146,-0.248909,-0.967942,0.120911,-0.481500,0.029882,1.123802,-0.223104,-0.562807,10.412210,11.506761,10.000000,34.104259,31.563644,-24.790712
461772261.403794,0.868774,0.258179,-0.567139,0.977102,-0.233773,-1.010432,0.018984,-0.117789,-0.051325,0.929917,-0.608412,-0.262745,16.691599,17.786150,10.000000,32.967236,29.881088,-26.482180
461772261.437065,1.037567,0.092499,0.100021,0.947389,-0.227932,-1.065717,0.149214,0.029637,0.290980,1.977369,-0.211815,-1.154193,17.724340,18.818892,10.000000,32.484863,29.056976,-27.477163
461772261.470446,0.737137,0.457092,-0.188675,0.981070,-0.211724,-1.139383,0.050915,-0.079943,0.708251,1.830659,2.187114,-0.437440,19.106071,20.200623,10.000000,32.278130,26.584641,-28.538475
461772261.503774,0.901230,0.339020,-0.643677,1.017323,-0.210721,-1.171551,-0.094750,0.247928,0.325343,0.279125,0.536067,-0.898897,21.176281,22.270832,10.000000,32.588230,24.902084,-29.234966
461772261.537050,0.880051,0.118378,-0.790741,1.003005,-0.229566,-1.208615,0.120037,-0.210618,-0.298130,1.196131,-0.336456,-1.029598,24.569389,25.663940,10.000000,32.622684,24.180984,-29.400799
461772261.570473,0.689270,0.380951,-0.953674,0.976277,-0.214316,-1.268504,-0.017977,-0.089434,-0.253653,1.832616,-0.554955,-0.288098,30.781847,31.876398,10.000000,32.036945,22.635773,-30.428947
461772261.603793,0.842102,0.697540,-0.913376,0.953225,-0.185615,-1.301540,-0.112013,0.196400,-0.384564,1.033669,-0.536163,0.242422,36.342087,37.436638,10.000000,30.589821,20.300797,-32.153587
461772261.636815,1.175934,0.265015,-0.988327,0.931446,-0.178700,-1.328072,0.104155,0.655898,-0.874940,0.680263,-1.153778,-0.769192,38.157505,39.252056,10.000000,30.141903,18.686905,-33.115402
461772261.670447,1.351593,0.250488,-0.467148,0.920199,-0.177472,-1.357939,0.484339,0.011981,-0.185239,0.905869,0.764083,-0.191203,40.166519,41.261070,10.000000,29.556164,16.729630,-33.944557
461772261.704117,1.169617,0.531784,-0.651321,0.981716,-0.162351,-1.365574,0.531074,0.088850,0.081142,-0.055290,2.611762,0.484557,40.476673,41.571224,10.000000,31.623482,15.356094,-32.750576
461772261.737207,1.025940,0.486649,-0.713608,1.097910,-0.174037,-1.363540,0.219108,0.607739,-0.410401,0.208494,1.511312,-1.245884,35.098946,36.193497,10.000000,34.793362,15.562119,-29.964622
461772261.770446,0.994568,0.121094,-0.355988,1.142971,-0.205319,-1.392652,0.248111,-0.098212,-0.263728,0.461828,2.237365,-0.674108,36.073944,37.168495,10.000000,36.206028,15.665131,-28.803810
461772261.803836,0.697632,0.151260,-0.096619,1.196054,-0.210054,-1.416875,-0.073981,-0.074907,0.111024,0.486308,1.322381,-0.331735,40.928337,42.022888,10.000000,38.824623,16.420578,-26.946510
461772261.837123,0.471481,0.265762,-0.199951,1.230880,-0.229787,-1.421734,-0.421618,-0.013384,0.138869,-0.448733,1.135300,-0.755487,45.785538,46.880089,10.000000,40.547382,17.176010,-24.492220
461772261.870485,0.486053,0.353333,-0.145813,1.264812,-0.263977,-1.406109,-0.472705,0.053943,0.054331,-0.846329,0.601548,-1.066755,45.902534,46.997086,10.000000,41.270943,17.897110,-23.464071
461772261.903816,0.588943,0.456131,-0.285889,1.282288,-0.316586,-1.396825,-0.406236,-0.083785,0.097837,-0.593696,0.609749,-1.601719,45.840981,46.935532,10.000000,41.236488,20.815826,-21.042946
461772261.937114,0.596146,0.321930,-0.168350,1.328184,-0.379369,-1.393002,-0.312751,0.085797,-0.062731,-0.631012,1.918826,-2.151861,42.057007,43.151558,10.000000,40.857479,24.009262,-18.887152
461772261.970688,1.000076,0.504517,-0.310944,1.412836,-0.456608,-1.394991,-0.319988,-0.329472,-0.160996,-0.123009,2.919283,-1.684576,40.135654,41.230206,10.000000,40.891933,26.103882,-17.129349
461772262.003809,0.893356,0.885147,0.179062,1.489570,-0.467327,-1.406388,0.073700,0.134978,-0.135555,0.497001,2.572377,0.023122,42.583630,43.678181,10.000000,42.201233,28.232849,-12.817755
461772262.037420,1.038467,0.697220,0.215775,1.553676,-0.475155,-1.416867,0.004265,0.427671,0.194285,-0.086815,1.147638,-0.668661,57.009232,58.103783,10.000000,43.717262,30.018417,-9.633808
461772262.070768,0.931427,0.548889,-0.017838,1.553922,-0.536470,-1.375714,0.113505,0.124408,0.240761,-1.109298,-1.110299,-1.481156,61.117081,62.211632,10.000000,43.510536,30.567825,-8.970490
461772262.103785,0.688248,0.519485,-0.082825,1.549545,-0.560076,-1.356013,-0.056176,0.070495,0.004758,-1.103354,-0.930931,-1.441417,65.424698,66.519249,10.000000,41.649956,33.246170,-8.439835
461772262.137139,0.767014,0.474304,-0.190689,1.583541,-0.651900,-1.272018,-0.101234,-0.202157,-0.050521,-1.525290,0.785625,-1.854595,61.058258,62.152809,10.000000,38.342251,37.504089,-7.643848
461772262.170503,0.554428,0.738968,0.103699,1.615991,-0.699266,-1.275516,-0.396034,0.148840,-0.211533,1.458147,1.198081,-1.834683,58.964218,60.058769,10.000000,37.170773,39.220993,-6.648869
461772262.203822,0.757141,0.781754,0.008102,1.617027,-0.750559,-1.359093,-0.129040,0.066106,0.071779,1.571011,0.721043,-1.227592,65.666649,66.761200,10.000000,34.689995,41.968048,-5.454884
461772262.237162,0.652634,0.698212,0.041199,1.602950,-0.775700,-1.385743,0.043579,0.081538,-0.014849,1.131825,0.221250,-1.646879,68.582489,69.677040,10.000000,32.691597,43.616287,-5.653881
461772262.270404,0.718246,0.534103,-0.065842,1.587727,-0.852588,-1.428469,0.038941,-0.157939,-0.000154,0.079026,0.708612,-1.369414,74.406776,75.501328,10.000000,31.623482,44.543411,-6.217705
461772262.303804,0.801010,0.629990,0.076462,1.602209,-0.890419,-1.430159,0.106942,-0.175270,0.016878,0.200175,0.461569,-1.112260,79.592766,80.687317,10.000000,29.314980,46.088608,-6.847862
461772262.337179,0.911667,0.618958,0.044510,1.603977,-0.907779,-1.433201,0.125060,-0.155036,0.027860,0.093963,0.127435,-1.035321,86.235489,87.330040,10.000000,27.419945,47.015747,-6.881031
461772262.370402,-0.153809,0.622635,-0.664413,1.608195,-0.925658,-1.422706,0.311785,-0.232320,0.004708,-0.330773,-0.380966,-0.100178,88.071037,89.165588,10.000000,25.835003,48.183243,-7.013691
461772262.403525,0.235611,0.742538,0.073624,1.578470,-0.958399,-1.422458,-0.244918,-0.562169,-0.149217,0.263187,-2.732657,-1.682644,91.498840,92.593391,10.000000,24.939171,48.801331,-7.544350
461772262.437105,0.359161,0.759644,0.514099,1.441905,-1.041147,-1.469834,-0.254503,-0.125588,0.321943,1.135706,-2.277163,-3.393436,87.471619,88.566170,10.000000,20.632263,50.346527,-9.302151
461772262.470451,0.369476,0.776459,0.021805,1.330520,-1.157984,-1.585634,-0.005354,-0.015453,0.359570,0.129655,1.042897,-3.944170,86.651375,87.745926,10.000000,13.706763,51.823074,-11.059952
461772262.503790,0.013733,0.515762,-0.190353,1.316161,-1.291567,-1.626748,0.064129,-0.251185,-0.023180,-0.290074,1.062118,-4.143988,86.020248,87.114799,10.000000,9.882234,53.093582,-11.292114
461772262.537156,-0.160934,0.455505,-0.253357,1.014342,-1.414619,-2.015853,-0.172222,-0.535116,-0.058043,1.673487,3.206442,-4.700582,95.164268,96.258820,10.000000,2.853367,54.604446,-11.623775
461772262.570436,0.016846,0.158844,0.051117,-0.030467,-1.475807,3.111909,-0.028330,-0.755319,0.016250,0.279131,2.566277,-4.425472,112.237839,113.332390,10.000000,-3.245211,55.188202,-12.386597
461772262.603774,-1.034027,5.013519,-0.933563,-0.687607,-1.393929,2.310299,0.136528,-0.765161,0.233668,1.133776,5.661572,-3.233413,122.669548,123.764099,10.000000,-5.071340,54.329758,-12.884087
461772262.637072,-0.005692,0.276993,-0.104523,-0.541789,-1.381612,2.256293,-0.937051,4.031361,-0.772438,0.003945,2.697506,-0.407664,151.603271,152.697815,10.000000,-6.104995,52.681534,-14.011734
461772262.670444,-0.102402,0.815063,-0.205231,-0.489874,-1.381832,2.293868,0.082691,-0.705207,0.061227,0.132001,-0.116029,0.475364,172.784821,173.879364,10.000000,-3.693130,51.788742,-14.675056
461772262.704552,-0.007660,1.053268,-0.210083,-0.411921,-1.387730,2.375767,-0.009985,0.144731,-0.099219,0.014873,-0.062348,0.544696,175.467239,176.561783,10.000000,-2.693926,51.960434,-14.973553
461772262.737118,-0.021637,0.893738,-0.200150,-0.354629,-1.403375,2.465833,0.053592,-0.001841,-0.021708,-0.469894,-0.888723,0.062434,175.203217,176.297760,10.000000,-2.142641,52.372498,-15.371548
461772262.770454,-0.106537,0.769989,-0.277863,-0.472897,-1.406024,2.368819,0.014132,-0.186239,-0.080033,0.055715,-0.611796,-0.702487,167.222763,168.317307,10.000000,-3.383028,52.303818,-15.039886
461772262.803680,-0.197830,1.097046,-0.263687,-0.604250,-1.374125,2.278423,-0.042469,-0.153574,-0.209984,0.936123,-2.085270,-1.015364,158.412567,159.507111,10.000000,-5.863808,52.029114,-14.708223
461772262.837071,-0.201874,0.944977,-0.063492,-0.631990,-1.324891,2.341862,-0.064031,0.036140,0.019368,1.751520,-2.896627,-0.144586,157.377563,158.472107,10.000000,-7.345385,51.788742,-15.272045
461772262.870480,-0.183197,0.932953,-0.045303,-0.594614,-1.285417,2.466712,-0.044748,-0.004690,0.175723,1.380536,-2.214595,0.164211,154.639145,155.733688,10.000000,-11.204369,50.895950,-17.195681
461772262.903879,-0.068756,1.126465,0.038788,-0.582097,-1.263986,2.540758,0.072812,0.209662,0.403526,0.391047,-1.541968,0.485454,147.601379,148.695923,10.000000,-13.685143,49.247742,-19.185646
461772262.937144,-0.071503,0.994431,-0.124695,-0.570514,-1.295618,2.588263,0.024477,0.136454,0.101197,-0.756535,-0.747394,0.982399,145.030136,146.124680,10.000000,-14.374249,49.041702,-19.583641
461772262.970508,-0.004807,1.033310,0.008072,-0.535904,-1.315677,2.641087,0.057358,0.026797,0.092287,-0.028536,-0.241625,0.490032,143.275848,144.370392,10.000000,-13.926332,48.938705,-19.086147
461772263.003757,0.081680,1.139160,-0.020752,-0.487449,-1.317362,2.676625,0.144199,0.170355,0.257691,0.092356,0.818414,0.087544,140.971161,142.065704,10.000000,-12.996040,49.316437,-18.389656
461772263.037358,0.126785,1.023117,-0.211212,-0.475254,-1.316398,2.655285,0.239237,0.143284,0.171634,-0.160159,1.160225,-0.228900,140.610519,141.705063,10.000000,-12.410301,49.213409,-18.356491
461772263.070668,0.149582,0.999573,-0.224854,-0.455228,-1.334961,2.616542,0.252312,0.027253,-0.014994,-0.549172,0.693193,0.221752,142.919708,144.014252,10.000000,-10.928725,49.247742,-18.522320
461772263.103798,0.149216,0.976166,-0.218307,-0.424295,-1.354466,2.648810,0.242480,-0.001182,-0.046604,-0.352880,-0.575807,0.601906,147.270920,148.365463,10.000000,-9.550518,49.316422,-18.124329
461772263.137159,0.106155,0.955292,-0.265442,-0.380599,-1.372135,2.722726,0.205592,-0.024185,-0.026711,-0.325969,-0.850707,0.624372,148.766418,149.860962,10.000000,-8.792500,49.659805,-17.527336
461772263.169580,-0.007172,0.954010,-0.309677,-0.324917,-1.383334,2.800960,0.052322,-0.028470,-0.133062,0.153211,-0.568646,0.534942,144.583069,145.677612,10.000000,-8.413491,50.037506,-17.029848
461772263.203828,-0.234863,0.987686,-0.237885,-0.241726,-1.366582,2.908609,-0.117424,-0.018924,-0.068998,1.009242,-0.856288,0.484569,143.346207,144.440750,10.000000,-7.896660,49.591110,-16.996685
461772263.237092,-0.312241,0.955490,-0.007126,-0.195214,-1.329186,2.988962,-0.213613,0.020089,0.103206,1.208027,-0.957015,0.183305,141.848343,142.942886,10.000000,-8.000027,49.007370,-17.361513
461772263.270455,-0.307861,1.007080,0.119461,-0.169773,-1.297664,3.017633,-0.283510,0.016729,0.380739,0.997375,1.138076,-0.179570,139.312561,140.407104,10.000000,-7.758840,47.393478,-18.787651
461772263.303823,-0.022049,1.034454,0.031540,-0.137989,-1.275681,2.971533,-0.034914,0.048007,0.328018,0.334217,2.532894,-0.604806,138.409348,139.503891,10.000000,-7.379833,46.191635,-20.611786
461772263.337139,0.105820,1.061890,0.096268,-0.122998,-1.260728,2.918554,0.102285,0.057880,0.310372,0.475777,1.375644,-0.481170,140.638718,141.733261,10.000000,-6.380632,45.539200,-21.175606
461772263.370410,-0.012329,0.969055,0.086197,-0.156936,-1.251328,2.878124,0.131452,0.121703,0.442740,-0.012057,-0.499220,-0.371054,146.201172,147.295715,10.000000,-5.105791,44.337357,-21.606768
461772263.403732,-0.029037,0.959320,-0.042542,-0.224175,-1.258575,2.829220,0.055956,0.017401,0.385684,-0.514661,-0.662061,-0.492835,149.536484,150.631027,10.000000,-4.761239,44.268692,-21.275106
461772263.437114,-0.010147,0.677765,-0.119461,-0.333750,-1.280490,2.741623,0.065283,-0.106700,0.187062,-1.102173,-0.867813,-0.677059,147.323547,148.418091,10.000000,-6.139446,44.406052,-20.744452
461772263.470419,0.103439,0.628296,-0.138046,-0.472302,-1.304007,2.613899,0.078022,-0.275230,0.068758,-0.875585,-0.122475,-0.640053,147.713013,148.807556,10.000000,-6.863006,44.989792,-20.246960
461772263.503791,0.194016,0.673172,-0.124496,-0.564597,-1.315322,2.511203,0.238655,-0.339248,0.075439,-0.720416,0.441136,-0.455378,153.131241,154.225784,10.000000,-7.896664,45.333176,-18.853981
461772263.537116,0.272537,0.951385,-0.247681,-0.609012,-1.335638,2.442160,0.374727,-0.193486,0.047446,-0.803904,0.804710,0.205277,163.937561,165.032104,10.000000,-7.035284,46.122940,-17.361507
461772263.570436,0.181839,0.967163,-0.043640,-0.585095,-1.350238,2.448794,0.379705,-0.071128,-0.013540,0.065499,0.109467,0.137108,167.718704,168.813248,10.000000,-6.621822,46.054276,-16.565521
461772263.603768,0.103271,1.047180,0.003510,-0.584748,-1.340560,2.458650,0.307807,-0.006449,0.146651,0.308062,-0.362475,-0.011279,167.812408,168.906952,10.000000,-5.932717,45.916916,-15.835869
461772263.637219,-0.240250,1.683365,1.537384,-0.547551,-1.328571,2.501227,0.207102,0.103550,0.269463,0.527896,0.150018,0.080457,166.223938,167.318481,10.000000,-5.415886,45.127136,-16.134361
461772263.670438,0.649139,1.738617,-0.203049,-0.626341,-1.350611,2.393222,-0.112221,0.707508,1.714336,-2.836126,1.415312,-0.692773,166.666428,167.760971,10.000000,-5.312521,45.230148,-15.968533
461772263.704073,0.341858,1.625671,-0.250183,-1.010977,-1.407276,1.986440,0.787082,0.751957,-0.116600,-3.058109,-0.121961,0.104108,166.413879,167.508423,10.000000,-4.416683,45.710892,-13.381577
461772263.737231,-0.294968,1.493988,-0.580795,-1.860117,-1.438881,1.056792,-0.076173,0.593619,-0.544027,-2.407189,2.380039,0.356218,182.246414,183.340958,10.000000,-3.451937,47.771179,-8.605663
