Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,Quat.X,Quat.Y,Quat.Z,Quat.W,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,MagX,MagY,MagZ,Lat,Long,LocAccuracy,Course,Speed,Altitude
462520370.397287,0.030533,-1.005478,-0.108429,0.175126,1.451212,-0.164241,0.664185,0.010977,-0.003294,0.747480,0.999737,0.009657,-0.020786,0.019506,0.117694,0.992858,0.012034,-0.993003,0.117475,0.020786,-0.992858,-0.117475,-0.019763,0.004318,0.008847,-0.062775,-0.003310,-0.011686,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.430602,0.032349,-0.990692,-0.133499,0.159377,1.452195,-0.149432,0.664446,0.009955,-0.002935,0.747264,0.999785,0.008842,-0.018778,0.017616,0.117005,0.992975,0.010977,-0.993092,0.116824,0.018778,-0.992975,-0.116824,0.000585,0.013758,0.005145,-0.016257,-0.038686,0.065895,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.463926,0.008453,-0.988525,-0.135178,0.162907,1.449901,-0.153263,0.663623,0.010128,-0.003321,0.747991,0.999773,0.008474,-0.019560,0.018411,0.119187,0.992701,0.010744,-0.992836,0.119004,0.019560,-0.992701,-0.119004,0.001589,0.010432,-0.016448,-0.018063,0.030734,-0.033683,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.497300,0.005753,-0.999405,-0.115921,0.141215,1.448455,-0.131070,0.662948,0.009447,-0.002287,0.748602,0.999811,0.009102,-0.017176,0.015950,0.120990,0.992526,0.011112,-0.992612,0.120822,0.017176,-0.992526,-0.120822,-0.023051,-0.008161,0.001849,-0.021643,0.002730,0.006954,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.530622,0.018661,-0.986053,-0.132278,0.133466,1.448893,-0.123967,0.663069,0.008881,-0.002177,0.748502,0.999833,0.008519,-0.016182,0.015036,0.120668,0.992579,0.010408,-0.992656,0.120520,0.016182,-0.992579,-0.120520,0.007897,0.001566,-0.002481,0.013380,-0.031761,0.012447,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.563982,0.000076,-0.993713,-0.122818,0.135051,1.448214,-0.126001,0.662828,0.008831,-0.002444,0.748716,0.999832,0.008048,-0.016463,0.015366,0.121306,0.992496,0.009985,-0.992582,0.121162,0.016463,-0.992496,-0.121162,0.002198,0.006443,-0.011116,0.007030,-0.028149,-0.005959,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.597308,0.007782,-0.991180,-0.122482,0.126761,1.448116,-0.118290,0.662749,0.008287,-0.002309,0.748792,0.999852,0.007527,-0.015471,0.014442,0.121517,0.992484,0.009351,-0.992561,0.121391,0.015471,-0.992484,-0.121391,-0.008680,-0.001733,-0.004082,0.019520,-0.029377,0.006442,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.629814,0.013412,-0.975525,-0.129791,0.120023,1.449376,-0.112432,0.663186,0.007654,-0.002296,0.748412,0.999872,0.006715,-0.014503,0.013589,0.120357,0.992638,0.008411,-0.992708,0.120250,0.014503,-0.992638,-0.120250,0.004723,0.003960,-0.007954,0.048184,-0.040587,0.000699,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.663182,0.015854,-0.983673,-0.115768,0.118804,1.449122,-0.113626,0.663095,0.006812,-0.003158,0.748498,0.999887,0.004307,-0.014386,0.013762,0.120591,0.992607,0.006010,-0.992693,0.120518,0.014386,-0.992607,-0.120518,-0.003110,0.019890,-0.006145,-0.019172,-0.062358,0.002814,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.697308,0.009506,-0.987213,-0.108017,0.119568,1.448527,-0.114887,0.662878,0.006705,-0.003401,0.748689,0.999887,0.003796,-0.014548,0.013981,0.121161,0.992534,0.005530,-0.992626,0.121094,0.014548,-0.992534,-0.121094,0.000268,0.000377,0.005158,-0.062938,-0.020504,-0.010143,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.730673,0.030838,-0.990295,-0.124451,0.108248,1.446353,-0.103083,0.662012,0.006460,-0.002815,0.749460,0.999901,0.004334,-0.013410,0.012772,0.123464,0.992267,0.005956,-0.992340,0.123396,0.013410,-0.992267,-0.123396,0.000323,0.007327,0.012571,-0.078910,0.009253,0.032175,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.763964,-0.007584,-0.981873,-0.131516,0.118111,1.444586,-0.113627,0.661404,0.006737,-0.003573,0.749991,0.999884,0.003552,-0.014833,0.014272,0.125064,0.992046,0.005379,-0.992142,0.124999,0.014833,-0.992046,-0.124999,-0.000703,0.003505,-0.003847,-0.029168,-0.030647,-0.044015,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.796470,0.013397,-0.988678,-0.133652,0.111222,1.443743,-0.107845,0.661058,0.006098,-0.003716,0.750300,0.999898,0.002487,-0.014064,0.013639,0.125976,0.991940,0.004239,-0.992030,0.125929,0.014064,-0.991940,-0.125929,-0.013362,-0.013569,-0.008562,-0.012860,-0.028024,0.005085,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.830673,0.014359,-0.987778,-0.126358,0.102851,1.442357,-0.100997,0.660505,0.005271,-0.003963,0.750792,0.999913,0.001013,-0.013151,0.012914,0.127434,0.991763,0.002680,-0.991847,0.127410,0.013151,-0.991763,-0.127410,0.008364,0.004901,-0.007203,-0.035312,-0.052409,0.016140,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.864024,-0.009262,-0.994247,-0.136703,0.113347,1.440995,-0.111586,0.660048,0.005768,-0.004525,0.751187,0.999892,0.000816,-0.014640,0.014413,0.128632,0.991588,0.002692,-0.991692,0.128606,0.014640,-0.991588,-0.128606,-0.000281,0.003810,0.002248,-0.022053,0.042901,-0.050671,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.897353,0.028168,-0.986542,-0.145279,0.103962,1.440422,-0.101205,0.659785,0.005690,-0.003744,0.751424,0.999907,0.001881,-0.013491,0.013135,0.129340,0.991513,0.003610,-0.991598,0.129303,0.013491,-0.991513,-0.129303,-0.018542,-0.003695,-0.013794,0.023033,0.005004,0.021111,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.929899,0.006454,-0.990799,-0.142639,0.104021,1.440654,-0.101928,0.659874,0.005465,-0.003988,0.751346,0.999908,0.001219,-0.013475,0.013205,0.129102,0.991543,0.002949,-0.991631,0.129074,0.013475,-0.991543,-0.129074,0.021803,0.008511,-0.013809,0.045297,-0.025879,-0.000513,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.964118,-0.006210,-0.997589,-0.132385,0.117085,1.440389,-0.116033,0.659843,0.005729,-0.004987,0.751365,0.999885,0.000067,-0.015191,0.015055,0.129164,0.991509,0.002029,-0.991623,0.129148,0.015191,-0.991509,-0.129148,-0.008736,0.000710,-0.013492,0.014905,-0.027426,-0.084967,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520370.997433,0.017868,-0.987396,-0.134140,0.127158,1.440125,-0.126858,0.659804,0.005953,-0.005742,0.751393,0.999863,-0.000773,-0.016524,0.016485,0.129253,0.991475,0.001369,-0.991611,0.129248,0.016524,-0.991475,-0.129248,-0.019393,-0.017269,-0.002390,0.004936,0.005969,-0.040015,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.029985,0.026627,-0.988770,-0.128220,0.127999,1.439183,-0.126160,0.659452,0.006542,-0.005244,0.751700,0.999859,0.000744,-0.016752,0.016513,0.130191,0.991351,0.002918,-0.991489,0.130160,0.016752,-0.991351,-0.130160,0.015322,-0.005933,-0.009503,-0.036301,0.071440,0.006700,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.064167,0.017715,-0.987213,-0.127533,0.129793,1.438035,-0.127263,0.659032,0.006904,-0.005119,0.752066,0.999852,0.001400,-0.017133,0.016801,0.131301,0.991200,0.003637,-0.991342,0.131258,0.017133,-0.991200,-0.131258,0.009494,0.002431,0.003038,-0.010011,-0.017176,-0.020367,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.097388,-0.002716,-0.992874,-0.132141,0.144911,1.438194,-0.143668,0.659192,0.007175,-0.006298,0.751914,0.999818,-0.000012,-0.019092,0.018930,0.130852,0.991221,0.002487,-0.991402,0.130828,0.019092,-0.991221,-0.130828,-0.011493,0.005229,-0.000046,0.009752,-0.020086,-0.087279,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.130652,0.043198,-0.978058,-0.124222,0.140993,1.437371,-0.138836,0.658856,0.007334,-0.005813,0.752211,0.999825,0.000919,-0.018694,0.018410,0.131750,0.991112,0.003374,-0.991283,0.131710,0.018694,-0.991112,-0.131710,0.008756,0.004967,0.001216,-0.026153,0.002738,0.024756,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.163929,0.006943,-0.985168,-0.133026,0.148481,1.437613,-0.147330,0.659001,0.007340,-0.006528,0.752078,0.999807,-0.000145,-0.019644,0.019493,0.131351,0.991144,0.002437,-0.991336,0.131329,0.019644,-0.991144,-0.131329,0.020105,0.009470,0.004803,0.022526,-0.047992,-0.018597,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.196840,0.013092,-0.988388,-0.129379,0.148567,1.438080,-0.148477,0.659179,0.006970,-0.006907,0.751922,0.999807,-0.001197,-0.019587,0.019575,0.130871,0.991206,0.001377,-0.991399,0.130869,0.019587,-0.991206,-0.130869,-0.014064,-0.000112,-0.001790,-0.004948,-0.009732,0.001695,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.230642,0.031830,-0.980011,-0.127686,0.141728,1.437685,-0.140789,0.658982,0.006952,-0.006290,0.752100,0.999824,-0.000298,-0.018747,0.018624,0.131405,0.991154,0.002168,-0.991329,0.131388,0.018747,-0.991154,-0.131388,0.011603,0.009770,0.006998,-0.029788,0.043423,0.049729,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.263877,0.005646,-0.991104,-0.125854,0.141119,1.436727,-0.139259,0.658618,0.007275,-0.005962,0.752419,0.999823,0.000610,-0.018801,0.018554,0.132374,0.991026,0.003094,-0.991200,0.132340,0.018801,-0.991026,-0.132340,0.007948,0.011351,0.004746,-0.027319,0.000172,-0.007342,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.297283,0.002747,-0.996445,-0.131424,0.141918,1.437397,-0.142756,0.658882,0.006390,-0.006981,0.752186,0.999821,-0.002081,-0.018812,0.018923,0.131651,0.991116,0.000414,-0.991294,0.131666,0.018812,-0.991116,-0.131666,-0.013167,0.000011,0.005812,0.034927,-0.109905,-0.020355,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.330636,0.026688,-0.983078,-0.130478,0.132955,1.437513,-0.135823,0.658873,0.005297,-0.007321,0.752200,0.999837,-0.004033,-0.017616,0.017994,0.131665,0.991131,-0.001678,-0.991286,0.131716,0.017616,-0.991131,-0.131716,-0.000282,0.001598,-0.005033,-0.041256,-0.003784,0.023184,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.363947,0.010483,-0.991165,-0.133362,0.125176,1.435384,-0.126398,0.658026,0.005570,-0.006433,0.752947,0.999855,-0.002356,-0.016854,0.017018,0.133921,0.990846,-0.000077,-0.990989,0.133942,0.016854,-0.990846,-0.133942,0.005515,0.007875,0.003617,-0.062512,0.036884,0.036018,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.397287,-0.000687,-0.997192,-0.139908,0.125128,1.435159,-0.128018,0.657945,0.005030,-0.007068,0.753016,0.999849,-0.004027,-0.016876,0.017264,0.134116,0.990815,-0.001727,-0.990958,0.134165,0.016876,-0.990815,-0.134165,-0.006393,-0.000350,0.000803,0.008716,-0.109842,-0.030294,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.430682,0.011383,-0.991638,-0.127853,0.123950,1.434124,-0.129982,0.657559,0.003986,-0.008241,0.753348,0.999832,-0.007175,-0.016845,0.017660,0.135098,0.990675,-0.004832,-0.990806,0.135202,0.016845,-0.990675,-0.135202,-0.015868,-0.005724,-0.004874,-0.057588,-0.037174,-0.036361,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.463933,0.023849,-0.981522,-0.149857,0.112802,1.432474,-0.117108,0.656872,0.004086,-0.007124,0.753957,0.999865,-0.005374,-0.015520,0.016110,0.136937,0.990449,-0.003197,-0.990565,0.137005,0.015520,-0.990449,-0.137005,0.005903,0.003968,-0.000187,0.013657,0.005862,0.038196,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.497348,0.011383,-0.986481,-0.151932,0.114531,1.432471,-0.121298,0.656885,0.003362,-0.008136,0.753939,0.999845,-0.007851,-0.015758,0.016684,0.136872,0.990448,-0.005619,-0.990558,0.136982,0.015758,-0.990448,-0.136982,-0.004375,0.003968,-0.014950,0.028594,-0.105042,-0.032586,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.529960,0.006302,-0.991531,-0.128418,0.114279,1.431884,-0.122657,0.656666,0.002845,-0.008755,0.754125,0.999830,-0.009468,-0.015789,0.016941,0.137426,0.990367,-0.007207,-0.990467,0.137563,0.015789,-0.990367,-0.137563,-0.016049,-0.002461,0.000432,-0.047663,-0.003971,-0.014612,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.563644,0.025024,-0.980988,-0.140503,0.109046,1.431178,-0.116581,0.656371,0.002895,-0.008210,0.754388,0.999848,-0.008587,-0.015145,0.016187,0.138220,0.990269,-0.006410,-0.990364,0.138338,0.015145,-0.990269,-0.138338,0.007270,0.003224,0.006655,-0.012601,0.029333,0.045107,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.597423,0.021530,-0.980576,-0.148636,0.108720,1.431817,-0.116631,0.656609,0.002730,-0.008311,0.754180,0.999847,-0.008950,-0.015032,0.016121,0.137591,0.990358,-0.006795,-0.990449,0.137714,0.015032,-0.990358,-0.137714,0.011717,0.012132,-0.008160,0.038477,-0.039960,-0.017286,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.630130,0.005814,-0.993103,-0.127579,0.108558,1.431706,-0.117626,0.656568,0.002347,-0.008743,0.754212,0.999836,-0.010107,-0.015021,0.016270,0.137684,0.990343,-0.007941,-0.990425,0.137826,0.015021,-0.990343,-0.137826,-0.016791,-0.004576,0.005608,-0.020145,-0.018733,0.001605,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.663094,0.025116,-0.980469,-0.134827,0.100605,1.431653,-0.109524,0.656505,0.002009,-0.008301,0.754273,0.999854,-0.009883,-0.013930,0.015160,0.137864,0.990335,-0.007867,-0.990402,0.137994,0.013930,-0.990335,-0.137994,0.009965,0.005426,0.016152,-0.025041,0.026956,0.048695,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.697422,0.014954,-0.979965,-0.134430,0.094628,1.431515,-0.102739,0.656423,0.001987,-0.007708,0.754351,0.999873,-0.009021,-0.013118,0.014238,0.138100,0.990316,-0.007122,-0.990377,0.138211,0.013118,-0.990316,-0.138211,0.006993,0.010061,0.003002,0.004933,-0.007621,0.033374,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.730848,0.003311,-0.985794,-0.120865,0.093658,1.431405,-0.103472,0.656378,0.001384,-0.008307,0.754385,0.999858,-0.010716,-0.012994,0.014351,0.138197,0.990301,-0.008816,-0.990347,0.138331,0.012994,-0.990301,-0.138331,-0.007836,0.006460,0.007640,-0.041243,-0.081413,-0.033335,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.764071,0.013626,-0.986420,-0.119751,0.090608,1.429497,-0.101531,0.655647,0.000936,-0.008640,0.755017,0.999849,-0.011820,-0.012743,0.014274,0.140105,0.990034,-0.009916,-0.990066,0.140252,0.012743,-0.990034,-0.140252,-0.011293,-0.001482,0.032922,-0.123507,-0.001035,0.010426,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.797540,0.022003,-0.982681,-0.140686,0.081187,1.427921,-0.091620,0.655011,0.000676,-0.008035,0.755576,0.999870,-0.011256,-0.011547,0.013028,0.141792,0.989811,-0.009504,-0.989832,0.141920,0.011547,-0.989811,-0.141920,0.009906,0.005298,0.010725,-0.047212,-0.010979,0.050143,4.388969,5.489102,10.000000,-4.039389,42.583389,-33.562111,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.830319,-0.001205,-0.990768,-0.148972,0.076874,1.426964,-0.089483,0.654632,-0.000225,-0.008668,0.755898,0.999850,-0.013399,-0.011008,0.012809,0.142763,0.989674,-0.011689,-0.989666,0.142913,0.011008,-0.989674,-0.142913,0.005594,0.006550,-0.011673,-0.023552,-0.101046,-0.018349,173.397293,174.497421,-1.000000,-7.938162,97.617043,59.099621,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.864021,-0.001175,-0.997543,-0.131134,0.077911,1.424391,-0.092959,0.653666,-0.000893,-0.009719,0.756720,0.999810,-0.015877,-0.011354,0.013542,0.145253,0.989302,-0.014058,-0.989267,0.145440,0.011354,-0.989302,-0.145440,-0.022524,-0.004396,0.008401,-0.111096,-0.036986,-0.045234,173.376450,174.476578,-1.000000,-8.213803,97.891747,58.767956,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.897481,0.012283,-0.987564,-0.148499,0.071928,1.421842,-0.087126,0.652678,-0.001178,-0.009538,0.757575,0.999815,-0.015989,-0.010665,0.012913,0.147841,0.988927,-0.014236,-0.988882,0.148021,0.010665,-0.988927,-0.148021,-0.003311,-0.004527,0.010325,-0.103487,0.022210,0.015306,173.376450,174.476578,-1.000000,-8.213803,97.891747,58.767956,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.930121,0.000244,-0.987732,-0.166397,0.074893,1.418448,-0.089665,0.651408,-0.000785,-0.009630,0.758666,0.999813,-0.015635,-0.011355,0.013589,0.151150,0.988417,-0.013737,-0.988387,0.151334,0.011355,-0.988417,-0.151334,0.006605,0.006362,-0.011523,-0.093697,-0.001515,-0.051501,173.353302,174.453430,-1.000000,-8.144895,98.235130,58.170967,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.964107,0.009903,-0.990326,-0.167206,0.080936,1.414847,-0.096432,0.650073,-0.000584,-0.010341,0.759801,0.999785,-0.016473,-0.012557,0.014955,0.154597,0.987864,-0.014331,-0.987840,0.154810,0.012557,-0.987864,-0.154810,-0.025512,-0.003835,-0.003393,-0.076181,-0.032245,-0.044921,173.328903,174.429031,-1.000000,-8.282718,99.059250,58.436291,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520371.997809,0.024200,-0.982895,-0.172699,0.076310,1.413250,-0.093826,0.649445,-0.001446,-0.010902,0.760329,0.999758,-0.018456,-0.011961,0.014699,0.156205,0.987615,-0.016359,-0.987552,0.156439,0.011961,-0.987615,-0.156439,-0.002058,-0.002711,-0.010767,-0.038560,-0.060385,0.003278,173.304306,174.404434,-1.000000,-8.386084,99.299622,58.535789,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
462520372.030816,-0.001328,-0.982559,-0.159744,0.082572,1.409117,-0.099792,0.647909,-0.000869,-0.011267,0.761634,0.999745,-0.018289,-0.013277,0.016037,0.160175,0.986958,-0.015924,-0.986919,0.160427,0.013277,-0.986958,-0.160427,0.010923,0.004063,-0.012272,-0.115132,0.053860,-0.041208,173.273849,174.373978,-1.000000,-8.558362,99.196609,58.369957,28.709496,77.206278,65.000000,-1.000000,-1.000000,206.518356
