Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Lat,Long,LocAccuracy,Course,Speed,Altitude
462463449.305991,-0.041016,-0.207108,-1.164719,-0.143976,0.509755,0.107594,-0.125238,-0.487963,-0.863833,-0.018790,0.268481,-0.401334,0.761676,0.018904,0.933007,288.754517,289.851227,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.339368,-0.058411,-0.234421,-0.880493,-0.162525,0.516148,0.137877,-0.140731,-0.493533,-0.858266,0.124099,0.276538,-0.243800,0.010312,-0.074788,0.682972,286.443359,287.540070,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.372718,-0.102402,-0.227478,-0.797974,-0.168430,0.511476,0.160262,-0.146181,-0.489465,-0.859683,0.087771,0.255044,-0.020810,0.030312,0.321072,0.601099,285.658661,286.755371,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.406057,-0.100677,-0.204269,-0.783890,-0.164983,0.515545,0.180043,-0.142889,-0.493009,-0.858210,0.029378,0.287671,0.055384,0.305097,0.389901,0.398768,284.386505,285.483215,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.439244,-0.118607,-0.234726,-0.662842,-0.166321,0.527029,0.191480,-0.143091,-0.502968,-0.852378,0.031366,0.293785,0.097877,0.431397,-0.056110,0.183353,283.400940,284.497650,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.472639,-0.070389,-0.263870,-0.628067,-0.178157,0.539246,0.201628,-0.152069,-0.513489,-0.844514,0.033462,0.278763,0.181672,0.380944,-0.260500,0.243565,283.281677,284.378387,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.506121,-0.081635,-0.309708,-0.653534,-0.187411,0.545073,0.214884,-0.159317,-0.518481,-0.840117,0.108475,0.226840,0.210447,0.148245,0.177944,0.333801,281.599335,282.696045,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.539284,-0.128311,-0.357681,-0.766769,-0.173601,0.544705,0.232227,-0.147733,-0.518166,-0.842425,0.014966,0.200997,0.138796,0.002788,0.538278,0.351059,280.882721,281.979431,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.572631,-0.076172,-0.392853,-0.801117,-0.169209,0.546145,0.248048,-0.143906,-0.519397,-0.842329,0.035065,0.139880,0.053251,0.179500,0.256784,0.413777,279.479553,280.576263,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.605965,-0.079285,-0.413559,-0.907455,-0.172334,0.546502,0.260981,-0.146506,-0.519702,-0.841692,0.095557,0.106387,-0.041273,-0.037544,0.048243,0.250712,279.413269,280.509979,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.639319,-0.170319,-0.421692,-0.957123,-0.165724,0.526795,0.258075,-0.142601,-0.502765,-0.852580,0.007546,0.089435,-0.063009,-0.157450,-0.253951,0.008711,278.021973,279.118683,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.672639,-0.173737,-0.433151,-1.026962,-0.172411,0.505037,0.253188,-0.150140,-0.483840,-0.862182,-0.020758,0.057631,-0.132783,-0.419525,-0.210701,-0.119174,277.620239,278.716949,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.705969,-0.190933,-0.362381,-1.076508,-0.170789,0.493578,0.249982,-0.149674,-0.473780,-0.867831,-0.047347,0.073480,-0.180906,-0.333145,0.130221,0.048458,277.617828,278.714539,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.739313,-0.084091,-0.377884,-1.139145,-0.171172,0.474596,0.244607,-0.151511,-0.456979,-0.876479,0.023948,0.096703,-0.264818,-0.864284,-0.196106,-0.145114,279.103973,280.200684,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.772629,-0.216064,-0.245621,-1.114655,-0.170547,0.445683,0.226889,-0.153143,-0.431074,-0.889226,0.000753,0.130964,-0.229320,-0.855110,-0.207346,-0.397478,280.240936,281.337646,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.805966,-0.219116,-0.172531,-1.229416,-0.170851,0.439186,0.218621,-0.153886,-0.425202,-0.891920,-0.104095,0.204240,-0.270982,0.263478,-0.108204,0.030994,280.653259,281.749969,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.839405,-0.130814,-0.084106,-1.186646,-0.187967,0.454857,0.232912,-0.167863,-0.439334,-0.882501,-0.002959,0.280139,-0.363364,0.598818,-0.535774,0.442868,281.106903,282.203613,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.872640,-0.157135,-0.093384,-1.046860,-0.226686,0.479209,0.260029,-0.199434,-0.461077,-0.864658,0.042299,0.367694,-0.182202,0.605358,-0.403083,0.251271,281.203125,282.299835,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.905993,-0.218262,-0.144089,-0.868515,-0.237826,0.490917,0.273655,-0.207767,-0.471435,-0.857077,-0.010494,0.327346,-0.011438,0.302970,0.027304,0.381315,281.513611,282.610321,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.939402,-0.064682,-0.177475,-0.705688,-0.246927,0.492761,0.300537,-0.215346,-0.473060,-0.854307,0.097823,0.304847,0.105482,0.249765,0.109186,0.947407,281.134552,282.231262,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463449.972702,0.013992,-0.232574,-0.630997,-0.255550,0.493546,0.320953,-0.222611,-0.473752,-0.852059,0.195527,0.291760,0.183678,0.365167,0.045710,1.105085,279.647095,280.743805,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.006078,-0.083130,-0.276505,-0.639099,-0.278220,0.495776,0.377948,-0.241577,-0.475714,-0.845776,0.213272,0.219992,0.206204,0.170722,0.182677,0.855789,278.288391,279.385101,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.039431,-0.185379,-0.383179,-0.598648,-0.281604,0.489885,0.406541,-0.245213,-0.470524,-0.847630,0.059880,0.126042,0.251943,-0.029520,0.383237,0.785159,276.461304,277.558014,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.072702,-0.165192,-0.481247,-0.673355,-0.286430,0.481717,0.433994,-0.250378,-0.463302,-0.850096,0.072186,0.031875,0.222883,-0.001352,0.070156,0.783614,274.229828,275.326538,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.106050,-0.145264,-0.521240,-0.702606,-0.306711,0.480622,0.461985,-0.267719,-0.462331,-0.845327,0.114536,-0.041103,0.157704,0.361077,-0.376219,0.696889,273.434570,274.531281,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.139442,-0.203415,-0.565308,-0.825760,-0.336839,0.489923,0.487418,-0.291628,-0.470558,-0.832783,0.140398,-0.089256,0.075551,0.528195,-0.691146,0.473159,272.326202,273.422913,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.172811,-0.236420,-0.572006,-0.880676,-0.372612,0.502753,0.508175,-0.319002,-0.481840,-0.816130,0.077074,-0.089861,-0.044527,0.627926,-0.850599,0.347408,272.118835,273.215546,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.205994,-0.231689,-0.555374,-0.933273,-0.413242,0.518986,0.532200,-0.348701,-0.496000,-0.795230,0.119591,-0.033251,-0.060391,0.839248,-0.845694,0.520997,271.862579,272.959290,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.239418,-0.201797,-0.510742,-1.018921,-0.457017,0.540587,0.561132,-0.378351,-0.514639,-0.769413,0.136697,-0.021310,-0.201381,1.093976,-0.952279,0.541086,270.931824,272.028534,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.272787,-0.277832,-0.419144,-0.895279,-0.512126,0.566336,0.606783,-0.413524,-0.536544,-0.735608,0.078532,0.070159,-0.296543,1.517675,-1.089413,0.725035,270.186462,271.283173,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.306114,-0.215332,-0.406967,-0.886017,-0.597542,0.601324,0.669534,-0.463923,-0.565735,-0.681704,0.214884,0.154297,-0.170576,1.760185,-2.133882,0.909321,270.060272,271.156982,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.339427,-0.175278,-0.297836,-0.641266,-0.737054,0.618718,0.735119,-0.547516,-0.579992,-0.603188,0.362533,0.181310,-0.192420,1.195333,-3.583679,1.036573,269.174225,270.270935,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.372781,-0.333832,-0.150864,-0.424042,-0.905340,0.615147,0.810237,-0.642436,-0.577079,-0.504238,0.458583,0.336463,-0.058170,1.755196,-3.994949,1.473181,267.376892,268.473602,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.406101,-0.348282,-0.172272,-0.582428,-1.081228,0.616425,0.918140,-0.720106,-0.578122,-0.383697,0.386274,0.427258,-0.040345,2.225677,-3.247075,1.726751,265.784271,266.880981,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.439444,-0.171265,-0.228455,-0.444946,-1.222832,0.567957,0.986137,-0.792480,-0.537911,-0.287451,0.382094,0.405175,-0.203150,0.188058,-2.759499,2.126011,264.427734,265.524445,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.472779,-0.909439,-0.230209,-0.336533,-1.275903,0.501402,1.001901,-0.839056,-0.480656,-0.254863,0.535666,0.292194,-0.067387,-0.244936,-0.734599,1.984182,261.591919,262.688629,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.506203,-1.062988,-0.256393,-0.698547,-1.255348,0.462931,1.005926,-0.850598,-0.446572,-0.277589,-0.058841,0.216363,-0.058943,-0.568431,1.873678,0.667368,258.022675,259.119385,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.539417,-1.023254,-0.494003,-0.624680,-1.086505,0.413229,0.941712,-0.810513,-0.401569,-0.426393,-0.472690,-0.096692,-0.277633,-1.573234,2.703877,0.616036,257.605957,258.702667,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.572771,-0.738083,-0.253311,-0.760773,-1.018880,0.392180,0.940718,-0.786872,-0.382204,-0.484513,-0.049889,0.023592,-0.034439,0.541085,1.638780,0.373182,255.574554,256.671265,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.606098,-0.770432,-0.375900,-0.939285,-1.001747,0.400993,0.968842,-0.775588,-0.390332,-0.496088,0.005157,0.014432,-0.443197,0.724977,0.625752,0.199237,253.963211,255.059921,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.639440,-0.724319,-0.474045,-0.842285,-0.970363,0.403207,0.985885,-0.758925,-0.392370,-0.519691,0.013960,-0.140757,-0.376213,0.193652,1.459249,0.020947,253.253922,254.350632,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.672717,-0.823166,-0.469070,-0.767960,-0.917665,0.413042,0.982875,-0.727397,-0.401397,-0.556573,-0.026295,-0.047577,-0.215095,0.134315,1.606540,-0.472646,251.455444,252.552155,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.706100,-0.716339,-0.455490,-0.783493,-0.876221,0.432693,0.973755,-0.697517,-0.419317,-0.581071,-0.112252,-0.071558,-0.200423,0.187144,0.678170,-0.738631,251.392380,252.489090,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.739009,-0.632065,-0.452393,-0.716736,-0.865197,0.453115,0.962316,-0.684406,-0.437768,-0.583050,0.032352,-0.041648,-0.157398,0.189578,-0.077890,-0.532222,251.799866,252.896576,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.772798,-0.651489,-0.342941,-0.704376,-0.861920,0.465286,0.955973,-0.678397,-0.448678,-0.581778,0.033347,0.042810,-0.138346,0.001801,-0.116796,-0.396626,252.960037,254.056747,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.806100,-0.711472,-0.355011,-0.600967,-0.871550,0.459966,0.935672,-0.685785,-0.443918,-0.576745,0.011667,0.104273,-0.114813,-0.397082,-1.659159,-0.241530,253.701477,254.798187,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.839403,-0.757172,-0.348190,-0.512726,-0.943958,0.449012,0.925021,-0.729607,-0.434076,-0.528442,0.018136,0.079065,-0.072525,-0.389082,-2.752296,0.274522,254.579422,255.676132,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.872793,-0.958069,-0.350723,-0.541946,-1.125955,0.422510,0.922429,-0.823300,-0.410051,-0.392474,-0.061359,0.063631,-0.139966,-0.107293,-4.176607,0.379948,256.084076,257.180786,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.906101,-1.174225,-0.262665,-0.297180,-1.296445,0.411576,0.944452,-0.882216,-0.400055,-0.248298,-0.130907,0.054886,-0.069299,0.884466,-5.630655,0.569161,258.111115,259.207825,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.939338,-1.237625,-0.262726,-0.358688,-1.481124,0.395209,0.989412,-0.919208,-0.385001,-0.082649,-0.318417,0.122275,-0.276039,1.334160,-4.488586,0.851585,259.665100,260.761810,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463450.972814,-1.241959,-0.080124,0.031204,-1.616614,0.365931,1.043033,-0.932811,-0.357819,0.042769,-0.360676,0.228699,-0.133773,1.544355,-2.998928,0.987192,259.913635,261.010345,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463451.005982,-0.886719,-0.033249,0.169266,-1.700322,0.334898,1.074515,-0.936533,-0.328672,0.121988,-0.099631,0.287367,0.040716,0.423251,-1.820913,0.708239,257.887268,258.983978,25.000000,28.710256,77.206524,65.000000,-1.000000,-1.000000,201.005875
462463451.039347,-0.856476,-0.058456,0.135956,-1.738346,0.323893,1.062563,-0.934728,-0.318260,0.158095,0.078252,0.259803,-0.022139,-0.752669,-0.859395,0.291942,256.654816,257.751526,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.072644,-0.628021,-0.017456,0.056290,-1.733834,0.323152,1.029509,-0.935664,-0.317557,0.153914,0.241954,0.314536,-0.092605,-1.001789,0.260868,0.048289,257.453705,258.550415,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.105978,-0.570938,0.036697,-0.062805,-1.698370,0.327348,0.995377,-0.939204,-0.321533,0.120472,0.378611,0.316604,-0.147526,-1.073666,1.312437,0.181226,259.119843,260.216553,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.139290,-0.564285,0.055984,-0.116287,-1.643935,0.317641,0.962369,-0.947435,-0.312326,0.069418,0.374758,0.382089,-0.168188,-0.674656,0.761484,0.525274,260.269348,261.366058,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.172628,-0.551468,-0.015732,-0.228760,-1.629952,0.278506,0.951284,-0.959785,-0.274920,0.056843,0.443138,0.292269,-0.297398,0.103447,0.196910,1.609253,260.408142,261.504852,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.205974,-0.641235,0.078430,-0.170044,-1.629992,0.217142,0.966573,-0.974807,-0.215439,0.057772,0.386199,0.327591,-0.218142,0.798698,-0.146893,1.927880,257.590607,258.687317,25.000000,28.709882,77.206297,30.000000,160.312500,0.960000,212.814636
462463451.239407,-0.593826,0.079712,-0.147781,-1.653238,0.142737,0.989833,-0.986468,-0.142253,0.081511,0.375125,0.216319,-0.242995,0.820740,-0.702010,2.544815,251.384613,252.481323,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.272643,-0.856262,0.323761,-0.083221,-1.658275,0.044893,0.995967,-0.995173,-0.044878,0.087280,0.289148,0.207643,-0.236510,0.301033,0.237291,3.320843,247.547241,248.643951,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.305959,-0.996628,0.510666,-0.177094,-1.643848,-0.082823,0.984446,-0.993914,0.082728,0.072736,-0.033216,0.365316,-0.140440,-0.297277,0.743674,4.534914,241.206024,242.302734,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.339313,-1.042374,0.793274,-0.295670,-1.612942,-0.250807,0.949859,-0.967852,0.248186,0.040815,-0.025754,0.300169,-0.221555,-1.161471,1.293974,5.705036,230.873947,231.970657,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.372710,-1.251862,0.898102,-0.344284,-1.577603,-0.436008,0.898269,-0.906424,0.422324,0.006170,-0.135950,0.370950,-0.301840,-1.186702,1.895234,5.668351,225.462784,226.559494,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.405990,-1.683060,1.139893,-0.587906,-1.512648,-0.622310,0.891330,-0.811161,0.582914,-0.047221,-0.560238,0.430849,-0.328084,0.390352,2.218586,5.734524,213.422913,214.519623,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.439433,-1.321381,1.079376,-0.630264,-1.403421,-0.784778,0.963989,-0.697657,0.706668,-0.117873,-0.905675,0.419674,-0.533784,1.555316,1.483323,4.877213,200.230057,201.326767,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.472616,-1.350235,1.061829,-0.538254,-1.272696,-0.915473,1.105508,-0.582538,0.792851,-0.178988,-0.738842,0.286525,-0.451276,2.074232,0.174790,4.354964,190.726746,191.823456,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.505228,-1.321762,0.966431,-0.403183,-1.143186,-0.999945,1.289178,-0.491695,0.841441,-0.224081,-0.906941,0.209798,-0.257990,2.023683,-1.128385,3.219516,184.504929,185.601639,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.538786,-0.944168,0.764572,-0.203568,-0.999735,-1.056642,1.508045,-0.413764,0.870709,-0.265829,-0.729822,-0.037152,0.002264,1.167633,-0.833565,0.993241,175.645523,176.742233,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.572333,-1.000717,0.517731,-0.221207,-0.986213,-1.047373,1.560845,-0.416844,0.866113,-0.275842,-0.617412,-0.214334,0.050698,0.599141,-1.189283,-0.341051,169.455215,170.551926,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.605699,-0.696060,0.481384,-0.105804,-1.039945,-1.013317,1.552894,-0.456239,0.848591,-0.267840,-0.251936,-0.375111,0.163028,0.409760,-1.527411,-1.287092,168.146042,169.242752,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.639014,-0.508911,0.395340,-0.187241,-1.100143,-0.972061,1.526272,-0.502320,0.826049,-0.255574,-0.133575,-0.426513,0.082036,-0.018338,-0.923171,-1.336646,168.163635,169.260345,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.671663,-0.382050,0.521790,-0.150665,-1.163951,-0.935519,1.484076,-0.544963,0.804907,-0.234817,0.119243,-0.375311,0.065261,-0.239340,-0.865930,-1.375506,169.324265,170.420975,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.705661,-0.242111,0.556534,-0.196014,-1.206090,-0.895832,1.454076,-0.583771,0.780729,-0.222875,0.312683,-0.232115,0.014898,0.127727,-0.397689,-1.382293,170.614182,171.710892,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
462463451.739061,-0.268082,0.675369,-0.237930,-1.206947,-0.846499,1.475061,-0.619231,0.748965,-0.235806,0.394835,-0.184039,0.047237,1.234906,-0.508256,-1.160444,173.298721,174.395432,25.000000,28.709877,77.206299,30.000000,159.960938,0.960000,212.939331
