Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,Quat.X,Quat.Y,Quat.Z,Quat.W,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,MagX,MagY,MagZ,Lat,Long,LocAccuracy,Course,Speed,Altitude
462520305.392464,0.056320,-0.821594,-0.540482,-0.078161,0.239014,1.201051,0.120209,0.035314,0.556774,0.821161,0.377511,0.922893,0.075862,-0.905912,0.351104,0.236745,0.191855,-0.158098,0.968606,-0.075862,-0.236745,-0.968606,0.065501,0.011999,0.054009,0.106853,0.232014,0.382717,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.426406,0.019760,-0.841064,-0.547974,-0.078161,0.239014,1.201051,0.120209,0.035314,0.556774,0.821161,0.377511,0.922893,0.075862,-0.905912,0.351104,0.236745,0.191855,-0.158098,0.968606,-0.075862,-0.236745,-0.968606,0.065501,0.011999,0.054009,0.106853,0.232014,0.382717,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.459789,0.040024,-0.828110,-0.556076,-0.078161,0.239014,1.201051,0.120209,0.035314,0.556774,0.821161,0.377511,0.922893,0.075862,-0.905912,0.351104,0.236745,0.191855,-0.158098,0.968606,-0.075862,-0.236745,-0.968606,0.065501,0.011999,0.054009,0.106853,0.232014,0.382717,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.492666,0.015106,-0.856155,-0.502426,-0.000807,0.000778,0.000245,0.000389,-0.000404,0.000122,1.000000,1.000000,0.000245,0.000807,-0.000245,1.000000,0.000778,-0.000807,-0.000779,0.999999,-0.000807,-0.000778,-0.999999,0.000000,0.000000,0.000000,0.144812,-0.150132,0.045553,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.526396,0.034454,-0.862778,-0.491058,0.097419,0.993938,-0.055266,0.477199,0.029627,-0.001053,0.878295,0.998242,0.026425,-0.053048,0.030126,0.544561,0.838180,0.051037,-0.838305,0.542807,0.053048,-0.838180,-0.542807,-0.035836,-0.020920,0.051398,0.003140,-0.055889,-0.117506,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.559814,0.029572,-0.836517,-0.528763,0.098425,0.994607,-0.056711,0.477514,0.029708,-0.001429,0.878121,0.998231,0.025862,-0.053539,0.030882,0.543957,0.838545,0.050809,-0.838715,0.542196,0.053539,-0.838545,-0.542196,-0.026424,0.003508,0.021795,-0.039341,0.062421,-0.060432,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.593073,0.061432,-0.840134,-0.529175,0.096757,0.995963,-0.056069,0.478098,0.029096,-0.001508,0.877823,0.998302,0.025175,-0.052524,0.030468,0.542840,0.839283,0.049641,-0.839459,0.541152,0.052524,-0.839283,-0.541152,-0.008411,-0.005276,0.006209,0.053585,-0.108210,0.009089,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.626394,0.046188,-0.837677,-0.542892,0.096026,0.999695,-0.058768,0.479770,0.028039,-0.002762,0.876942,0.998412,0.022060,-0.051828,0.031749,0.539625,0.841306,0.046527,-0.841616,0.538068,0.051828,-0.841306,-0.538068,0.004660,0.001127,0.002790,0.129229,-0.036580,-0.070348,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.659762,0.037750,-0.845520,-0.522354,0.097633,1.000281,-0.062253,0.480078,0.027893,-0.003888,0.876774,0.998414,0.019965,-0.052645,0.033599,0.539020,0.841623,0.045179,-0.842057,0.537494,0.052645,-0.841623,-0.537494,-0.039339,0.008050,-0.001828,-0.032891,-0.017343,-0.052252,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709417,77.206209,65.000000,-1.000000,-1.000000,205.574524
462520305.693092,0.041794,-0.842529,-0.531357,0.092470,1.001815,-0.058655,0.480691,0.026456,-0.003508,0.876484,0.998576,0.019286,-0.049749,0.031584,0.537848,0.842450,0.043005,-0.842821,0.536472,0.049749,-0.842450,-0.536472,0.000635,-0.009311,0.020405,-0.026487,-0.017249,-0.022859,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.726470,0.024719,-0.844360,-0.549164,0.092756,1.007166,-0.060706,0.483058,0.025958,-0.004190,0.875193,0.998617,0.017744,-0.049485,0.032413,0.533275,0.845321,0.041389,-0.845756,0.531962,0.049485,-0.845321,-0.531962,-0.017121,0.001464,-0.011327,0.184187,-0.040656,-0.085640,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.759775,0.039536,-0.855652,-0.540695,0.089830,1.011372,-0.060803,0.484890,0.024552,-0.004826,0.874217,0.998748,0.015372,-0.047608,0.032248,0.529718,0.847561,0.038248,-0.848035,0.528559,0.047608,-0.847561,-0.528559,-0.017533,-0.004795,-0.025839,0.192815,-0.005030,-0.058986,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.793103,0.035995,-0.852066,-0.506470,0.090139,1.013514,-0.062439,0.485845,0.024238,-0.005408,0.873692,0.998766,0.014103,-0.047608,0.033001,0.527851,0.848695,0.037100,-0.849220,0.526735,0.047608,-0.848695,-0.526735,-0.002061,-0.005568,0.002092,0.051939,-0.048640,-0.066913,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.826616,0.012680,-0.856949,-0.530228,0.095520,1.019871,-0.072191,0.488751,0.024045,-0.008172,0.872054,0.998710,0.009251,-0.049926,0.037758,0.522112,0.852041,0.033950,-0.852827,0.521089,0.049926,-0.852041,-0.521089,-0.024627,-0.001445,0.004473,0.202359,-0.029401,-0.233037,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.859883,0.060898,-0.855972,-0.518066,0.096494,1.024750,-0.076517,0.490928,0.023275,-0.009672,0.870836,0.998730,0.006007,-0.050033,0.039697,0.517793,0.854585,0.031040,-0.855485,0.516896,0.050033,-0.854585,-0.516896,-0.037780,-0.004623,-0.022334,0.182801,-0.028645,-0.084124,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.893110,0.045441,-0.850693,-0.514908,0.097199,1.030195,-0.080609,0.493342,0.022417,-0.011111,0.869476,0.998748,0.002796,-0.049945,0.041440,0.512980,0.857399,0.028018,-0.858396,0.512222,0.049945,-0.857399,-0.512222,0.031506,0.001412,0.008575,0.214204,-0.121998,-0.071964,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.926564,0.021805,-0.859039,-0.517761,0.106858,1.040247,-0.094110,0.497909,0.022946,-0.014248,0.866809,0.998541,-0.001850,-0.053968,0.047550,0.503768,0.862529,0.025591,-0.863837,0.503121,0.053968,-0.862529,-0.503121,-0.032163,0.003490,-0.014640,0.165189,0.000843,-0.089410,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.959775,0.087479,-0.860657,-0.473312,0.107002,1.041515,-0.094348,0.498460,0.022907,-0.014271,0.866492,0.998543,-0.001894,-0.053924,0.047567,0.502668,0.863170,0.025471,-0.864478,0.502025,0.053924,-0.863170,-0.502025,0.010270,0.009151,0.015087,0.008516,-0.049370,0.027038,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520305.993104,0.045212,-0.861542,-0.498093,0.108512,1.044202,-0.099590,0.499691,0.022160,-0.016069,0.865771,0.998501,-0.005677,-0.054430,0.049970,0.500101,0.864524,0.022313,-0.865948,0.499636,0.054430,-0.864524,-0.499636,0.032713,0.023780,0.024843,0.130531,-0.130347,-0.105537,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.026440,0.023132,-0.857697,-0.505325,0.108702,1.047073,-0.104816,0.500987,0.020833,-0.018179,0.865013,0.998471,-0.010575,-0.054256,0.052323,0.497363,0.865963,0.017827,-0.867478,0.497156,0.054256,-0.865963,-0.497156,-0.031124,0.008267,-0.008170,0.057042,-0.119993,-0.056074,88.962410,90.062546,-1.000000,-42.125378,-3.534706,-24.340141,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.059768,0.068497,-0.867981,-0.486755,0.106852,1.046858,-0.106018,0.500889,0.019739,-0.019170,0.865074,0.998486,-0.013393,-0.053356,0.052941,0.497485,0.865855,0.014948,-0.867369,0.497441,0.053356,-0.865855,-0.497441,0.007481,-0.002309,0.008885,-0.036529,-0.043242,-0.012412,4.097912,5.198045,10.000000,0.233057,-7.962029,-50.145100,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.093143,0.050171,-0.866516,-0.486588,0.108251,1.046072,-0.108333,0.500587,0.019794,-0.019850,0.865232,0.998428,-0.014532,-0.054125,0.054166,0.498038,0.865462,0.014379,-0.867034,0.498042,0.054125,-0.865462,-0.498042,0.007474,-0.002824,0.015285,-0.030317,-0.042120,-0.033171,4.169418,5.269551,10.000000,-0.008126,-7.927689,-50.443596,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.126439,0.025162,-0.871307,-0.480835,0.107728,1.045579,-0.112922,0.500413,0.018437,-0.021984,0.865312,0.998354,-0.019594,-0.053910,0.056499,0.498208,0.865215,0.009905,-0.866836,0.498495,0.053910,-0.865215,-0.498495,0.004866,-0.009007,0.012045,0.000959,-0.135826,-0.085663,4.007498,5.107631,10.000000,0.164151,-8.030708,-50.609428,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.159809,0.050034,-0.869202,-0.495087,0.106090,1.044570,-0.115976,0.499986,0.017003,-0.023753,0.865541,0.998293,-0.024115,-0.053187,0.058121,0.498899,0.864709,0.005682,-0.866324,0.499450,0.053187,-0.864709,-0.499450,-0.013819,-0.005805,0.005706,-0.067658,-0.094967,-0.063293,3.863074,4.963207,10.000000,0.267518,-7.584305,-50.775261,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.193147,0.056686,-0.863892,-0.495911,0.106942,1.042454,-0.118658,0.499106,0.016784,-0.024781,0.866024,0.998208,-0.026167,-0.053807,0.059675,0.500558,0.863644,0.004335,-0.865307,0.501223,0.053807,-0.863644,-0.501223,0.007457,0.004620,0.022280,-0.087556,-0.024813,-0.048317,4.201915,5.302048,10.000000,-0.077035,-7.859016,-51.239586,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.226835,0.038376,-0.860947,-0.509796,0.108879,1.042675,-0.123570,0.499267,0.016388,-0.026416,0.865890,0.998067,-0.029382,-0.054757,0.062110,0.500070,0.863755,0.002004,-0.865487,0.500928,0.054757,-0.863755,-0.500928,-0.010812,0.002168,-0.002566,0.051094,-0.125016,-0.079191,4.646063,5.746196,10.000000,-0.283767,-8.065048,-51.438587,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.259918,0.050003,-0.865417,-0.506104,0.105751,1.044307,-0.126798,0.499953,0.014161,-0.028531,0.865467,0.997971,-0.035226,-0.053041,0.063546,0.498467,0.864577,-0.004016,-0.866193,0.499694,0.053041,-0.864577,-0.499694,-0.010591,-0.005418,-0.013902,0.089528,-0.137755,-0.110300,4.907901,6.008035,10.000000,-0.524954,-7.893356,-51.538086,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.292710,0.046188,-0.864838,-0.499313,0.107587,1.044840,-0.133173,0.500253,0.013340,-0.030809,0.865228,0.997746,-0.039967,-0.053909,0.066661,0.497595,0.864844,-0.007741,-0.866488,0.499138,0.053909,-0.864844,-0.499138,-0.032181,-0.006463,-0.004891,0.014413,-0.051626,-0.114015,5.273167,6.373301,10.000000,-0.731686,-7.275261,-51.339092,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.326457,0.031219,-0.865356,-0.510742,0.111916,1.048692,-0.144128,0.502052,0.012298,-0.034303,0.864069,0.997344,-0.046931,-0.055697,0.071629,0.493535,0.866772,-0.013191,-0.868459,0.495586,0.055697,-0.866772,-0.495586,0.008436,-0.005131,-0.009755,0.192792,-0.134899,-0.153262,5.233122,6.333256,10.000000,-0.593865,-7.069229,-51.206429,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.359836,0.035461,-0.873474,-0.506577,0.115373,1.056196,-0.154754,0.505397,0.010765,-0.037693,0.861996,0.996927,-0.054101,-0.056659,0.075864,0.486305,0.870489,-0.019541,-0.872113,0.488915,0.056659,-0.870489,-0.488915,-0.021198,-0.002985,-0.017662,0.362124,-0.188837,-0.192625,5.424057,6.524191,10.000000,-0.697232,-7.172249,-51.106926,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.393225,0.051651,-0.870773,-0.470825,0.118052,1.066324,-0.166528,0.509841,0.008431,-0.041621,0.859220,0.996393,-0.062926,-0.056927,0.080119,0.476659,0.875430,-0.027953,-0.876833,0.479981,0.056927,-0.875430,-0.479981,-0.001141,-0.006986,-0.005706,0.298731,-0.213207,-0.124207,5.848493,6.948626,10.000000,-0.800598,-8.030693,-50.941093,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.426547,0.068695,-0.860092,-0.453644,0.119687,1.074539,-0.175327,0.513413,0.006457,-0.044590,0.856958,0.995940,-0.069793,-0.056852,0.083053,0.468839,0.879371,-0.034720,-0.880522,0.472732,0.056852,-0.879371,-0.472732,0.005236,0.014716,0.012267,0.257747,-0.220143,-0.080533,6.432838,7.532971,10.000000,-1.248517,-8.614433,-50.841595,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.459870,0.061325,-0.864868,-0.445908,0.115646,1.083833,-0.182760,0.517287,0.002316,-0.048365,0.854441,0.995311,-0.080254,-0.053995,0.085046,0.460151,0.883758,-0.046079,-0.884206,0.464818,0.053995,-0.883758,-0.464818,0.007330,0.018890,0.018911,0.281926,-0.403029,-0.066331,6.848237,7.948370,10.000000,-1.524158,-8.820465,-50.907928,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.493214,0.052948,-0.859833,-0.425308,0.112031,1.087759,-0.186548,0.518864,-0.000420,-0.050730,0.853350,0.994853,-0.087017,-0.051926,0.086144,0.456413,0.885588,-0.053361,-0.885503,0.461559,0.051926,-0.885588,-0.461560,0.006179,0.021971,0.020169,0.220911,-0.453120,-0.076062,7.108024,8.208158,10.000000,-1.834256,-9.060822,-51.339088,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.526484,0.024139,-0.874603,-0.455719,0.101546,1.095193,-0.196805,0.521707,-0.007963,-0.057475,0.851149,0.993266,-0.106148,-0.046416,0.089532,0.449036,0.889017,-0.073525,-0.887186,0.455516,0.046416,-0.889017,-0.455516,-0.014754,0.008279,0.016002,0.170731,-0.315416,-0.070489,8.079842,9.179975,10.000000,-2.902368,-9.575897,-51.372253,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.559838,0.051224,-0.892014,-0.454376,0.092083,1.102603,-0.199190,0.524547,-0.013014,-0.060621,0.849121,0.992311,-0.116602,-0.041496,0.089296,0.442352,0.892385,-0.085698,-0.889229,0.449363,0.041496,-0.892385,-0.449363,0.007897,0.004873,-0.000070,0.259837,-0.424537,0.021557,8.270637,9.370770,10.000000,-3.040188,-10.056633,-51.040596,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.593044,0.040802,-0.893860,-0.460022,0.083359,1.108471,-0.202934,0.526721,-0.018016,-0.064238,0.847416,0.991098,-0.127852,-0.037138,0.089895,0.436878,0.895018,-0.098205,-0.890389,0.444482,0.037138,-0.895018,-0.444482,0.006640,0.005385,-0.032233,0.203275,-0.338641,-0.031015,9.435260,10.535393,10.000000,-4.383942,-10.571709,-50.742096,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.626409,0.021774,-0.895050,-0.444916,0.079366,1.110989,-0.209693,0.527582,-0.021625,-0.068042,0.846499,0.989805,-0.138012,-0.035184,0.092376,0.434055,0.896138,-0.108406,-0.890252,0.442379,0.035184,-0.896138,-0.442379,-0.001172,-0.020091,-0.006932,0.014507,-0.262106,-0.105199,10.409785,11.509918,10.000000,-5.279776,-10.983772,-50.609428,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.659741,0.055267,-0.911804,-0.418610,0.078470,1.108078,-0.215904,0.526255,-0.023480,-0.071037,0.847029,0.988805,-0.145054,-0.034992,0.095629,0.436019,0.894842,-0.114543,-0.888171,0.445009,0.034992,-0.894842,-0.445009,-0.000354,0.004233,0.019868,-0.147726,-0.186421,-0.088891,11.320300,12.420433,10.000000,-6.072247,-10.743416,-50.841591,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.693081,0.051773,-0.876678,-0.437637,0.075604,1.101833,-0.215887,0.523519,-0.024341,-0.072060,0.848612,0.988430,-0.147788,-0.034138,0.096817,0.441471,0.892037,-0.116762,-0.885021,0.450671,0.034138,-0.892037,-0.450671,-0.000843,0.009393,0.003863,-0.223735,-0.033190,0.040764,11.223919,12.324052,10.000000,-5.865515,-10.674736,-50.974251,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.726432,0.025116,-0.879990,-0.472549,0.076273,1.096554,-0.216495,0.521305,-0.023921,-0.072378,0.849959,0.988378,-0.147977,-0.034797,0.098095,0.446004,0.889639,-0.116126,-0.882714,0.455337,0.034797,-0.889639,-0.455337,0.020653,0.019735,0.011596,-0.099239,-0.013171,-0.018337,10.878290,11.978423,10.000000,-5.624329,-10.159660,-51.140083,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.759765,0.020981,-0.886566,-0.481689,0.077580,1.094742,-0.218868,0.520558,-0.023882,-0.073127,0.850353,0.988164,-0.149231,-0.035517,0.099503,0.447343,0.888810,-0.116749,-0.881825,0.456897,0.035517,-0.888810,-0.456897,-0.017192,0.005128,-0.026547,-0.049300,-0.046525,-0.016400,10.879065,11.979198,10.000000,-5.589874,-10.194000,-51.239582,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.793095,0.064240,-0.880325,-0.425003,0.071545,1.089956,-0.213957,0.518371,-0.024907,-0.072814,0.851686,0.988156,-0.149851,-0.033063,0.098207,0.451978,0.886606,-0.117915,-0.879352,0.461341,0.033063,-0.886606,-0.461341,0.015567,-0.002050,0.011283,-0.226000,-0.025368,0.113788,10.875057,11.975190,10.000000,-5.658786,-10.194000,-51.106915,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.826441,0.012283,-0.875092,-0.455704,0.064258,1.082352,-0.205160,0.514991,-0.025335,-0.071261,0.853852,0.988560,-0.147788,-0.030132,0.095598,0.459411,0.883064,-0.116663,-0.875842,0.468284,0.030132,-0.883064,-0.468284,0.033008,0.006782,0.043022,-0.247374,0.033578,0.103277,11.273891,12.374024,10.000000,-6.141162,-10.056648,-50.841583,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.859832,0.021271,-0.874435,-0.443985,0.057466,1.073944,-0.195668,0.511291,-0.025378,-0.069271,0.856235,0.989115,-0.144575,-0.027377,0.092673,0.467566,0.879087,-0.114293,-0.872055,0.475874,0.027377,-0.879087,-0.475874,-0.013445,0.002637,0.025130,-0.334436,0.038034,0.170874,10.830976,11.931108,10.000000,-6.244528,-8.786148,-50.808418,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.893221,0.040176,-0.839279,-0.398453,0.040197,1.061228,-0.175334,0.505535,-0.027032,-0.065369,0.859901,0.989992,-0.139753,-0.019603,0.085090,0.480322,0.872955,-0.112583,-0.865887,0.487407,0.019603,-0.872955,-0.487406,0.012441,0.018890,0.072367,-0.543148,0.034043,0.388919,10.655890,11.756023,10.000000,-6.416802,-8.133736,-50.708916,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.926486,0.002106,-0.809723,-0.424316,0.010963,1.038777,-0.138100,0.495487,-0.029498,-0.057181,0.866229,0.991720,-0.128296,-0.005561,0.069832,0.502445,0.861784,-0.107769,-0.855037,0.507244,0.005561,-0.861784,-0.507244,0.033608,0.016951,0.108959,-0.846771,0.201642,0.713116,8.987739,10.087872,10.000000,-6.037792,-6.451180,-51.140083,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.960017,0.011490,-0.803802,-0.461594,-0.024461,0.986791,-0.067924,0.472945,-0.026846,-0.035692,0.879959,0.996011,-0.088209,0.013486,0.037423,0.550098,0.834261,-0.081008,-0.830428,0.551205,-0.013486,-0.834261,-0.551205,0.024975,0.030458,0.089611,-1.146395,0.722786,0.610471,7.007774,8.107907,10.000000,-5.452053,-4.631271,-51.173248,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520306.993087,-0.052338,-0.835403,-0.562332,-0.021472,0.954630,-0.046602,0.459022,-0.020236,-0.025624,0.887824,0.997868,-0.064077,0.012408,0.026922,0.577284,0.816100,-0.059457,-0.814026,0.577778,-0.012408,-0.816100,-0.577778,-0.033429,-0.009187,0.052006,-0.831427,0.510978,0.290462,5.658128,6.758262,10.000000,-4.694039,-3.669807,-51.703907,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.026432,-0.008057,-0.865036,-0.631149,-0.024709,0.934743,-0.030663,0.450285,-0.017935,-0.019251,0.892497,0.998615,-0.050515,0.014676,0.018212,0.593746,0.804447,-0.049351,-0.803066,0.593844,-0.014676,-0.804447,-0.593844,-0.009051,-0.062344,-0.028761,-0.487393,0.160071,0.366132,4.317378,5.417511,10.000000,-3.729294,-1.746880,-51.571247,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.059783,0.013840,-0.787292,-0.655823,-0.047021,0.921374,0.001955,0.444461,-0.020623,-0.009576,0.895510,0.998966,-0.035483,0.028424,-0.001182,0.604725,0.796433,-0.045448,-0.795643,0.604058,-0.028424,-0.796433,-0.604058,0.038754,-0.041061,-0.036063,-0.346256,0.159407,0.810089,2.766450,3.866584,10.000000,-2.833456,-1.128792,-51.504913,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.093123,-0.051834,-0.792175,-0.687775,-0.066493,0.912689,0.040212,0.440937,-0.020978,0.003392,0.897286,0.999097,-0.012412,0.040639,-0.024588,0.611126,0.791151,-0.034655,-0.791436,0.610269,-0.040639,-0.791151,-0.610269,0.031651,0.010649,-0.057151,-0.074356,0.392698,0.607315,1.737075,2.837208,10.000000,-2.592270,-0.545036,-51.007423,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.126435,-0.021194,-0.784836,-0.712616,-0.076040,0.919594,0.071058,0.444376,-0.018290,0.014952,0.895529,0.998884,0.010525,0.046047,-0.043035,0.604614,0.795355,-0.019469,-0.796449,0.604392,-0.046047,-0.795355,-0.604392,-0.021519,0.004645,-0.128610,0.432870,0.570946,0.633825,359.669952,0.770086,10.000000,-1.661981,-0.304672,-50.974251,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.159768,0.024933,-0.758713,-0.606262,-0.087663,0.927375,0.119603,0.448363,-0.012416,0.033841,0.893124,0.997401,0.049315,0.052525,-0.071583,0.595650,0.800048,0.008168,-0.801728,0.597633,-0.052525,-0.800048,-0.597633,0.039586,0.028045,-0.057839,0.159936,1.071485,1.048881,356.805725,357.905853,10.000000,-0.042584,-0.270332,-51.206413,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.193101,0.012054,-0.784103,-0.590637,-0.090962,0.924210,0.187668,0.447226,0.001212,0.063602,0.892156,0.991907,0.114570,0.054726,-0.112401,0.591888,0.798145,0.059052,-0.797836,0.599975,-0.054726,-0.798145,-0.599975,0.075600,0.022571,0.007247,-0.020704,2.016774,1.405308,352.850861,353.950989,10.000000,2.713837,-1.025772,-51.140083,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.226452,-0.026413,-0.777039,-0.641769,-0.067646,0.916450,0.258110,0.442331,0.026822,0.100520,0.890797,0.978353,0.202814,0.041141,-0.155358,0.588479,0.793446,0.136711,-0.782662,0.607248,-0.041141,-0.793446,-0.607248,0.043506,0.042119,-0.042303,-0.225866,2.603488,1.252710,349.983826,351.083954,10.000000,4.953427,-1.197464,-50.775257,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.259812,-0.067902,-0.829666,-0.609726,-0.049500,0.909586,0.315367,0.437185,0.047003,0.130290,0.888642,0.961631,0.272660,0.030384,-0.190464,0.583788,0.789249,0.197458,-0.764754,0.613321,-0.030384,-0.789249,-0.613321,-0.003521,0.001957,-0.020133,-0.015436,0.787244,0.990588,345.977295,347.077423,10.000000,8.295582,-1.712532,-50.012440,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.293157,-0.062119,-0.814590,-0.537109,-0.093971,0.895563,0.391199,0.432470,0.042526,0.155052,0.887198,0.948301,0.311906,0.058653,-0.238341,0.577857,0.780561,0.209568,-0.754186,0.622322,-0.058653,-0.780561,-0.622322,-0.003466,-0.034029,0.085212,-0.462338,0.650157,1.132471,341.492310,342.592438,10.000000,10.845270,-2.193268,-48.951118,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.326562,-0.040955,-0.736145,-0.627701,-0.090078,0.868273,0.440218,0.418981,0.051883,0.179400,0.888582,0.930248,0.362299,0.058125,-0.275346,0.584541,0.763214,0.242535,-0.725983,0.643526,-0.058125,-0.763214,-0.643526,0.026860,0.015167,0.029940,-0.874869,1.429382,0.998296,339.552765,340.652893,10.000000,11.465464,-2.261948,-48.951118,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.359900,-0.117798,-0.787491,-0.526520,-0.085220,0.836650,0.474785,0.403633,0.057614,0.197877,0.891407,0.915051,0.399287,0.057024,-0.306267,0.595851,0.742403,0.262454,-0.696801,0.667522,-0.057024,-0.742403,-0.667522,-0.039457,-0.075697,0.098705,-1.036163,0.661461,0.700928,335.925659,337.025787,10.000000,13.463867,-1.575180,-47.889809,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
462520307.393211,-0.118027,-0.733002,-0.458344,-0.100918,0.785224,0.514492,0.381398,0.052151,0.216098,0.897283,0.901164,0.427583,0.071251,-0.348023,0.615674,0.706983,0.258427,-0.661905,0.703632,-0.071251,-0.706983,-0.703632,-0.046775,-0.026018,0.245288,-1.943704,0.289340,1.273098,333.683685,334.783813,10.000000,15.014353,0.038712,-47.657646,28.709406,77.206353,65.000000,-1.000000,-1.000000,205.549011
